sample_id,split,text,true_label,prediction,probability,layer,layer_role,projection,strength_by_true_label,strength_by_prediction,logit_negative,logit_positive,logit_margin
828,train,이해를 하기보다는 그냥 보기만 해야한다,0,0,0.5580994,4,early,-0.011995235,0.011995235,0.011995235,0.22622494,-0.0072270776,-0.23345202
829,train,할머니 유골카메라인줄 알고 스틸러쇼하는부분 자지러짐..,1,0,0.94735676,4,early,-0.030397534,-0.030397534,0.030397534,1.5116597,-1.3784775,-2.8901372
830,train,고릴라 엄마의 모성애가 진짜 감동적인 영화.근데 이거 실화인가요? 사람이 고릴라 틈에서살수도 있나요?,1,1,0.98266935,4,early,-0.040024627,-0.040024627,-0.040024627,-2.0156667,2.0221314,4.037798
831,train,ㅋㅋㅋ 끝까지보긴했는데 시간아깝네요,0,0,0.9769447,4,early,0.022764232,-0.022764232,-0.022764232,1.8966495,-1.8498832,-3.7465327
832,train,코믹하긴하지만 과연 이럴수 있을지....,0,0,0.89342254,4,early,-0.018839296,0.018839296,0.018839296,1.1264453,-0.99974304,-2.1261883
833,train,지고 지고 또졌다. 하지만 아름다웠다.,1,1,0.9869227,4,early,0.00014987262,0.00014987262,0.00014987262,-2.1377463,2.1859705,4.323717
834,train,왜이렇게 평점높아 이건 영화가아니라 다큐멘타리다,0,0,0.95955575,4,early,-0.029044183,0.029044183,0.029044183,1.6191305,-1.5474141,-3.1665444
835,train,역겨움과 유쾌함이 미묘하게 믹스되어 있는 비쥬얼영화,1,1,0.98510355,4,early,0.0015540842,0.0015540842,0.0015540842,-2.0817873,2.1098354,4.1916227
836,train,뭐니 이게.........정말 작품성이 있는ㄱ영화라고 할수있나??????????,0,0,0.9710316,4,early,-0.032655027,0.032655027,0.032655027,1.7814713,-1.7306839,-3.512155
837,train,"답답함, 뻔함, 진부함의정석. 제작 의도도 너무 뻔해서 보기싫었다",0,0,0.97776264,4,early,-0.051165536,0.051165536,0.051165536,1.9171679,-1.8663251,-3.783493
838,train,진짜 잘 만들었다. 우리나라가 저렇게 만들면 완전 인기도 쩔듯.,1,1,0.9793966,4,early,-0.009102954,-0.009102954,-0.009102954,-1.9193981,1.9420805,3.8614786
839,train,진정한 쒸레기.. 처음 10분만 봐도 알듯..,0,0,0.975204,4,early,-0.00048170798,0.00048170798,0.00048170798,1.8690792,-1.8028827,-3.6719618
840,train,은행 강도 영화라고 하기에는 너무 부족하고 형제애를 그렸다고하기에도 어이없고 사랑얘기도 아니고 기껏 경찰들 시선을 다른데로 돌려놓고는 정작 경찰이 출동하니 어영부영 시간끌고있는 어이없는 상황 보다 답답해 미침,0,0,0.9771345,4,early,-0.046652786,0.046652786,0.046652786,1.9238013,-1.8311921,-3.7549934
841,train,이걸보고 언젠가 일본이 또 침략할때 죽음을 불사해야된다고 생각했다,1,1,0.8509363,4,early,0.01330898,0.01330898,0.01330898,-0.79389864,0.94806445,1.7419631
842,train,글쎄 별 내용이 없는거 같아요,0,0,0.9763935,4,early,-0.02214261,0.02214261,0.02214261,1.881822,-1.8405238,-3.7223458
843,train,"감정의 배제, 함축을 지나쳐서 무미건조한 묘사가 답답함을 느끼게 했다. 무엇을 말하려는지는 확실하게 알 수 있지만 그 뿐이다.",0,0,0.97686994,4,early,-0.034828097,0.034828097,0.034828097,1.919089,-1.8241302,-3.7432191
844,train,현실 왜곡이 교과서급; 달라도 너무 다르잖아!,0,1,0.71488976,4,early,-0.04778316,0.04778316,-0.04778316,-0.3525886,0.5666639,0.9192525
845,train,영재와 함께 호흡하는 듯한 느낌. 나도 덩달아 숨이 조이는 듯 했다. 최우식이라는 배우를 다시 보게 된 것 같다.,1,1,0.98213875,4,early,-0.034666374,-0.034666374,-0.034666374,-2.002637,2.004461,4.007098
846,train,쓰레기같은 영화.. 결론적으로 아무런 교훈도 없고 얘기하고자 하는 게 무엇인지 도통 알 수가 없다.,0,0,0.97669995,4,early,-0.035448626,0.035448626,0.035448626,1.898842,-1.8368798,-3.7357218
847,train,괜찮은 영화 한번쯤 볼만한,1,1,0.95344603,4,early,-0.004618597,-0.004618597,-0.004618597,-1.4511982,1.568272,3.0194702
848,train,에스텔라 워렌도 늙는구나 ㅠㅠ..평점은 딱 이정도가 알맞음..제대로 된 노출이 있는 것도 아니고 그냥 어설프게 흉내만 내려다가.끝나는 영화. 영화속 휴양지의 별장과 MG 컨버터블은 멋져서 좋음.,0,0,0.9745841,4,early,-0.04917763,0.04917763,0.04917763,1.8618333,-1.7848052,-3.6466384
849,train,뭐니 이거?,0,0,0.8747032,4,early,-0.03626892,0.03626892,0.03626892,1.0259457,-0.9172539,-1.9431996
850,train,"포스터는 좋아보이던데, 내용도 그림도 별로..",0,0,0.9772849,4,early,-0.0322667,0.0322667,0.0322667,1.9071007,-1.8546498,-3.7617505
851,train,저도 재밌게 봤는데..,0,1,0.98590904,4,early,0.06953539,-0.06953539,0.06953539,-2.0982058,2.1498272,4.248033
852,train,1점 주기도 아깝다 이것도 영화라고;;;,0,0,0.9768074,4,early,-0.043279804,0.043279804,0.043279804,1.8923823,-1.848075,-3.7404573
853,train,막장 주제에 되게 재밌네 ㅋㅋㅋㅋㅋㅋ 반전에 반전! ㅋㅋㅋ,1,1,0.97878027,4,early,0.021288577,0.021288577,0.021288577,-1.9096061,1.9217705,3.8313766
854,train,"뭔가 많이 보여주려한건 알겠는데, 정신없음. 쓸데없는 장면이 너무 많음",0,0,0.9772794,4,early,-0.04512147,0.04512147,0.04512147,1.9074975,-1.8540052,-3.7615027
855,train,뻔한 죽는 얘기들 그만 좀 영화로 만들면 좋겠다.,0,0,0.9694834,4,early,-0.04257263,0.04257263,0.04257263,1.7673177,-1.6911753,-3.458493
856,train,빨리 혼자살고싶다 돈벌자 !!! 로또도 되라!!,1,1,0.82397723,4,early,-0.029664038,-0.029664038,-0.029664038,-0.69312596,0.8504034,1.5435294
857,train,배우가 이뻐서 점수준다,0,0,0.74406314,4,early,-0.021693427,0.021693427,0.021693427,0.60689145,-0.46030352,-1.0671949
858,train,한국 코미디 영화 중 몇안되는 유치하지 않고 매끄러운 작품!!!,1,1,0.9862855,4,early,-0.037281014,-0.037281014,-0.037281014,-2.1223679,2.153125,4.2754927
859,train,정말재밋는영화인데.. 슬프네요 정다빈씨명복을빕니다..,1,1,0.9848958,4,early,-0.010233118,-0.010233118,-0.010233118,-2.082185,2.0953813,4.1775665
860,train,뭐? 평이 왜이리 높냐고? 이건 대작중의 대작이다 킬빌1만큼의 전율을 못느끼긴 했지만 진짜 너무 좋은영화다 킬빌....졸린눈으로 인내심으로 봤다고?ㅋㅋㅋ1편은 어떻게 봤냐ㅋㅋㅋㅋ,1,1,0.98719215,4,early,-0.044023022,-0.044023022,-0.044023022,-2.1382203,2.2065833,4.344804
861,train,고스트라이더가 불쌍하다,0,0,0.97184384,4,early,-0.035708003,0.035708003,0.035708003,1.8027939,-1.7386328,-3.5414267
862,train,영화도 영화지만 배경이 넘 예쁘네요^^,1,1,0.98723,4,early,-0.007280304,-0.007280304,-0.007280304,-2.1631403,2.1846633,4.3478036
863,train,지루했다고한 사람들은 .. 사랑을 안해봤는가 ?,1,0,0.59115905,4,early,-0.022319414,-0.022319414,0.022319414,0.26836738,-0.10039135,-0.36875874
864,train,이런 작품을 볼수있음에감사한다 눈물이난다,1,1,0.9870101,4,early,-0.013719795,-0.013719795,-0.013719795,-2.1414425,2.1890726,4.330515
865,train,전 이런거 잘안남겨요.. 근데 정말 10점 정확한 영화ㅋㅋ일주일에 3편정도 보는 영화광인데... 이렇게 공감되고 느낌좋은영화는오랜만... 영화속배경도좋고 영회가 담은 뜻이 잘전달된듯ㅋㅋ 벤 스틸러.. 지금은 맷데이먼보다 더 좋네요,1,1,0.98778707,4,early,-0.03377618,-0.03377618,-0.03377618,-2.1651886,2.2277832,4.392972
866,train,음하하하.....이것말곤 해줄말이 없어,0,0,0.51864165,4,early,-0.0392327,0.0392327,0.0392327,0.15026884,0.07566766,-0.07460118
867,train,나도이거 집에서 티비로 본사람으로서 분명 포켓몬명작은맞지만 다시 영화관에서 굳이 재탕한다는것은 돈을벌어야겠다는 악행일뿐 절대 다시 나올만한 영화까지는 아니라고 생각한다. 이걸 내보낸 사람은 꼭 다시 반성해야 한다,0,0,0.9644331,4,early,-0.011826644,0.011826644,0.011826644,1.7147328,-1.5853906,-3.3001232
868,train,만화를 보는게 나을듯..,0,0,0.9637378,4,early,0.00966754,-0.00966754,-0.00966754,1.6838882,-1.5961552,-3.2800434
869,train,별노,0,0,0.7697724,4,early,-0.053267173,0.053267173,0.053267173,0.633598,-0.57342863,-1.2070267
870,train,코메디인줄??? 뻔한 스토리와 그에 맞는 결말.. 최강 동안 최지연의 귀여운 이북 연기만 볼만했네.. 불필요한 19금 장면들은...,0,0,0.97619015,4,early,-0.012726801,0.012726801,0.012726801,1.8993098,-1.8142498,-3.7135596
871,train,가벼운 시나리오와 감정의 과잉이으로 이해 연출이 촌스러워 보인다.,0,0,0.976772,4,early,-0.032902695,0.032902695,0.032902695,1.9048626,-1.8340342,-3.7388968
872,train,참으로 에지있는 음악영화 같다~~,1,1,0.94168276,4,early,0.01763644,0.01763644,0.01763644,-1.346773,1.4349974,2.7817705
873,train,어느날갑자기 시리즈 중에 제일 재미없음.. 지루한 영화,0,0,0.97639,4,early,-0.0241867,0.0241867,0.0241867,1.8857896,-1.8364046,-3.7221942
874,train,제니퍼 러브 휴잇의 전성기~!,1,1,0.9531578,4,early,0.002124336,0.002124336,0.002124336,-1.4786526,1.5343416,3.0129943
875,train,영화가 예뻣음.. ㅋㅋ,1,1,0.98263735,4,early,-0.017207656,-0.017207656,-0.017207656,-2.0056477,2.0302677,4.0359154
876,train,광기의 표상 킨스키의 삶에 대한 마지막 발악!,0,0,0.9703418,4,early,0.0063402844,-0.0063402844,-0.0063402844,1.78445,-1.7034594,-3.4879093
877,train,가족형 드라마를 재미있게 풀어냈지만 스토리가 너무 밋밋한 느낌이 든게 아쉬웠다. 너무 과장된 것 같기도하구,0,0,0.9692517,4,early,0.0074806977,-0.0074806977,-0.0074806977,1.7991219,-1.6515689,-3.4506907
878,train,어렸을때는 무조건 해피엔딩만 좋아했는데.. 요즘은 이런 엔딩이 더 애틋하고 아련하다.. 여운도 많이남고,1,1,0.987623,4,early,-0.030262208,-0.030262208,-0.030262208,-2.160841,2.2186208,4.379462
879,train,상당히 독특하고 재미있는 영화였습니다 ^^ 저도 상영하는 영화관이 드물어서 겨우겨우 표를 구했다죠ㅠㅠㅠㅠ 이런 좋은 영화가 많이 상영되는 한국이 되었으면 좋겠네요 ㅠㅠㅠ,1,1,0.98814476,4,early,-0.015470589,-0.015470589,-0.015470589,-2.1859026,2.23716,4.4230623
880,train,10년전 영화가 이렇게 대단하다! 무었을 상상하던 그 이상을 보라!,1,1,0.98088455,4,early,-0.022665897,-0.022665897,-0.022665897,-1.945507,1.992453,3.9379601
881,train,과거 이야기가 좀 부족해서 아쉬운거만 빼곤 아주 좋았음. 누구 말처럼 맥어보이가 혼자 영화를 끌고 가고 있는게 느껴지니 대단하다. 마치 철학적인 의미가 담긴 블랙 코미디 라고나 할까?,1,1,0.9871377,4,early,-0.040307555,-0.040307555,-0.040307555,-2.162019,2.1784844,4.3405037
882,train,극장에서 봤지만 그래도 돈아깝다는 생각안들었다 충분히 즐겼음,1,1,0.95859593,4,early,0.010301604,0.010301604,0.010301604,-1.5318991,1.6101933,3.1420922
883,train,7번방의 선물 보다 더 재미 나는듯~~,0,1,0.9595821,4,early,0.015274688,-0.015274688,0.015274688,-1.5802789,1.5869455,3.1672244
884,train,진짜 쓰레기,0,0,0.9734394,4,early,-0.033963785,0.033963785,0.033963785,1.8002657,-1.8011423,-3.601408
885,train,쓰레기 시간이 아깝다 아까워,0,0,0.97555625,4,early,-0.042673223,0.042673223,0.042673223,1.8569777,-1.8296542,-3.686632
886,train,그래 멍청아 다음부턴 그러지 마라 ㅇㅇ,1,0,0.96829873,4,early,-0.045584157,-0.045584157,0.045584157,1.7586662,-1.6605173,-3.4191835
887,train,오글오글한 줄거리와 재미.,0,0,0.97655416,4,early,-0.0017203419,0.0017203419,0.0017203419,1.8894438,-1.8398936,-3.7293372
888,train,나이가 들면 들수록 가슴이 먹먹하고 생각나게 만드는 영화,1,1,0.9874844,4,early,0.038712736,0.038712736,0.038712736,-2.1625607,2.2056239,4.3681846
889,train,"처절한 추억 깨부수기. 할배 이건 아니잖아요, 라고 외치고 싶다.",0,0,0.9762116,4,early,-0.015783329,0.015783329,0.015783329,1.8860153,-1.828468,-3.7144833
890,train,참신하다. 딱 거기까지.,0,0,0.9765154,4,early,-0.01100014,0.01100014,0.01100014,1.8790579,-1.8485891,-3.7276468
891,train,뭐야 평점 너무 높아ㅡㅡ 어이없어 OOO ㄷㄷㄷ,0,0,0.9763182,4,early,-0.042823553,0.042823553,0.042823553,1.8976501,-1.8214341,-3.7190843
892,train,정말 재밌어요ㅋㅋㅋ근데 저는 안봤어요ㅋㅋㅋ,1,1,0.9849305,4,early,0.021509212,0.021509212,0.021509212,-2.0544827,2.1254156,4.1798983
893,train,자칼의날과 비교해도 좋다,0,1,0.56996113,4,early,0.011033542,-0.011033542,0.011033542,-0.013200938,0.26849163,0.28169256
894,train,"철학이 담긴 이야기 ,,",0,1,0.8963231,4,early,0.0074208435,-0.0074208435,0.0074208435,-0.95953995,1.1974815,2.1570215
895,train,효민이 평점 시청률 다 까먹는구나 ㅠ~~,0,0,0.9767853,4,early,-0.00339282,0.00339282,0.00339282,1.9131953,-1.8262866,-3.739482
896,train,걍 OOOO영화 ㅇㅇ,0,0,0.9727051,4,early,-0.0455304,0.0455304,0.0455304,1.8129898,-1.7603911,-3.573381
897,train,감독의 열정 하나로 얼마나 많은 사람들이 시간낭비를 했을까...나도 봤으니 시간낭비,0,0,0.9769083,4,early,-0.022666838,0.022666838,0.022666838,1.9105359,-1.8343813,-3.7449174
898,train,정말 쒯이네 ㅋㅋ,0,0,0.97555625,4,early,-0.0142082255,0.0142082255,0.0142082255,1.8626081,-1.8240253,-3.6866333
899,train,아이들이 너무 좋아하네요,1,1,0.9876853,4,early,0.047720067,0.047720067,0.047720067,-2.156864,2.227712,4.384576
900,train,완전 재밌어요현빈오빠 너무 멋이땅~~~^^혜고언니도 짱 이쁨♥현빈오빠 짱♥♥♥,1,1,0.9876001,4,early,-0.030389387,-0.030389387,-0.030389387,-2.1732714,2.2043192,4.3775907
901,train,트와일라잇 사가...,0,0,0.6311816,4,early,-0.040272173,0.040272173,0.040272173,0.38199216,-0.15529698,-0.53728914
902,train,생각없이 보면 재밌던데ㅋㅋ,1,1,0.9866354,4,early,0.10335214,0.10335214,0.10335214,-2.1270828,2.1746106,4.3016934
903,train,정신 빼놓고 보기엔 최고! 액션영화가 이래야 액션영화지!,1,1,0.98660606,4,early,-0.036127422,-0.036127422,-0.036127422,-2.1214108,2.178055,4.299466
904,train,재미도 미확인 내용도 미확인 결말도 미확인 연출도 미확인 공포도 미확인 5미확인의 결과로 별반개드리겠습니다.,0,0,0.9753066,4,early,-0.026343167,0.026343167,0.026343167,1.8862443,-1.7899685,-3.6762128
905,train,웃김..(더 만들어주삼!!!)<글쓴이:it****>,1,1,0.93286496,4,early,-0.04119367,-0.04119367,-0.04119367,-1.2845545,1.3469998,2.6315541
906,train,대한민국 최고의 범죄 영화. 시작부터 끝까지 지루할 틈이 없음,1,1,0.9825348,4,early,-0.049090207,-0.049090207,-0.049090207,-2.0007296,2.0291972,4.029927
907,train,콜린 퍼스때문에 참고 봤는데 뚱뚱하고 무식하고 촌스럽고 needy한 노처녀한테 킹카들이 이유 없이 목을 맨다. 남자들의 감정선이 전혀 제시되지 않아 이해가 안되고 설득력이 떨어진다. 플롯조차 없는 억지스럽고 유치한 에피소드의 나열. 이건 로코가 아니다,0,0,0.97699946,4,early,-0.045547817,0.045547817,0.045547817,1.9124708,-1.8364979,-3.7489686
908,train,소름....!!!!,1,1,0.91766423,4,early,0.029542226,0.029542226,0.029542226,-1.091122,1.3199037,2.4110258
909,train,유치한 SF액션물. 셀마 블레어만 기억에 남음,0,0,0.9611641,4,early,-0.030190866,0.030190866,0.030190866,1.6578548,-1.5509458,-3.2088006
910,train,킬러조 조형기의 멋진 킬각,0,1,0.53903407,4,early,0.029441202,-0.029441202,0.029441202,0.028126415,0.18458116,0.15645474
911,train,99년 작품이라니! 아직도 이 영화를 뛰어넘는 어드벤처 오락영화는 나오지 못했다. 그 당시 이영화를 극장에서 본 게 얼마나 다행인지 !,1,1,0.9765228,4,early,-0.035659373,-0.035659373,-0.035659373,-1.8485104,1.879455,3.7279654
912,train,지루해,0,0,0.97531533,4,early,-0.04498729,0.04498729,0.04498729,1.8584201,-1.8181595,-3.6765795
913,train,OOO기삼류허접영화임 오랜만에영화보구승질나넹!,0,0,0.9768429,4,early,-0.013405672,0.013405672,0.013405672,1.8937827,-1.848241,-3.7420237
914,train,디워 보다는 재미있다.,0,1,0.96789515,4,early,0.03980031,-0.03980031,0.03980031,-1.6552395,1.7508777,3.4061172
915,train,....ㅎ....;;;,0,0,0.94973063,4,early,-0.039294306,0.039294306,0.039294306,1.5049003,-1.433883,-2.9387832
916,train,잔잔하고 재밌었다 이영화보고 윤계상한테반함,1,1,0.9881115,4,early,-0.024024162,-0.024024162,-0.024024162,-2.1894128,2.2308123,4.420225
917,train,관객들의 마음에 치명적 상처를 안길 수 있는 '필름 파탈',0,0,0.9657518,4,early,-0.037704796,0.037704796,0.037704796,1.7250557,-1.6142173,-3.339273
918,train,오우 형래형님 나오신거네,1,1,0.8210615,4,early,-0.0024384048,-0.0024384048,-0.0024384048,-0.65549314,0.86806273,1.5235559
919,train,아버지의 영광......... 내 가슴에 깊이 박혀있다.,1,1,0.9839071,4,early,0.051871512,0.051871512,0.051871512,-2.0423403,2.0708168,4.1131573
920,train,이 영화를 봐서는 안 될 운명이었는데....,0,1,0.51322967,4,early,-0.04349374,0.04349374,-0.04349374,0.07666436,0.12959549,0.05293113
921,train,재밌게 잘 봤습니다. 1@@#!@,1,1,0.9876754,4,early,0.058432147,0.058432147,0.058432147,-2.1725123,2.2112432,4.3837557
922,train,"엉덩이 하나는 먹어줬다, 딴건 좀...",0,0,0.9511575,4,early,-0.040997308,0.040997308,0.040997308,1.5426055,-1.4264742,-2.9690797
923,train,나도 모르게 잠들었던 영화.... 먼내용이더라 아름다운 내용이었던것 같긴한데..,0,0,0.9756178,4,early,0.0061678197,-0.0061678197,-0.0061678197,1.8766152,-1.8126031,-3.6892183
924,train,에이 6점대는아니고 최소 7~8점대는 되야지,1,1,0.7305734,4,early,-0.017148567,-0.017148567,-0.017148567,-0.40173328,0.5958003,0.99753356
925,train,영상미만있고 도대체 뭔말을 하려는건지..?,0,0,0.97763914,4,early,-0.06899755,0.06899755,0.06899755,1.9106747,-1.8671509,-3.7778256
